"";"ApplicationNumber";"Mark";"MarkCurrentStatusCode";"ApplicationDate";"ExpiryDate";"DEPOSANT";"DEPOTIT";"MarkFeature";"url";"search";"FranceX";"depo";"titulaire"
"409";"3074150";"cfes comite francais d&apos;education pour la sante";"Marque expirée";20001221;20201221;"institut national de prévention et d&apos;éducation pour la santé (inpes), etablissement public administratif de l&apos;etat";"institut national de prevention et d education pour la sante,agence nationale de santé publique";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3074150";"EtablissementPublic";"Français[e]";"institut national de prévention et d&apos;éducation pour la santé (inpes), etablissement public administratif de l&apos;etat institut national de prevention et d education pour la sante,agence nationale de santé publique";"EPA"
"410";"3064451";"laboratoire francais de gemmologie";"Marque expirée";20001114;20201114;"chambre de commerce et d&apos;industrie de paris, établissement public";"laboratoire francais de gemmologie sas";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3064451";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de paris, établissement public laboratoire francais de gemmologie sas";"Etablissement public"
"411";"3038864";"tcf test de connaissance du francais";"Marque expirée";20000705;20100705;"centre international d&apos;études pédagogiques (établissement public à caractère administratif),";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3038864";"EtablissementPublic";"Français[e]";"centre international d&apos;études pédagogiques (établissement public à caractère administratif), NA";"EPA"
"412";"3036105";"comedie-francaise 1680 comedie-francaise";"Marque expirée";20000622;20100622;"comédie-française établissement public à caractère industriel et commercial,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3036105";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"413";"3036104";"comédie-française - la passion du theâtre";"Marque expirée";20000622;20100622;"comédie-française établissement public à caractère industriel et commercial,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3036104";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"414";"3036106";"comédie-française - à vous de jouer";"Marque expirée";20000622;20100622;"comédie-française établissement public à caractère industriel et commercial,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3036106";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"415";"3028922";"afssa agence française de sécurité sanitaire des aliments";"Marque expirée";20000511;20100511;"agence française de securité sanitaire des aliments etablissement public administratif,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3028922";"EtablissementPublic";"Français[e]";"agence française de securité sanitaire des aliments etablissement public administratif, NA";"EPA"
"416";"3003212";"la parole est aux chambres messages des chambres françaises de commerce et d&apos;industrie";"Marque expirée";20000125;20100125;"assemblee des chambres francaises de commerce et d&apos;industrie (acfci) etablissement public administratif,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3003212";"EtablissementPublic";"Français[e]";"assemblee des chambres francaises de commerce et d&apos;industrie (acfci) etablissement public administratif, NA";"EPA"
"417";"99822639";"comédie-française distribution";"Marque expirée";19991103;20091103;"comédie-française établissement public à caractère industriel et commercial,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99822639";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"418";"99822641";"comédie-française";"Marque expirée";19991103;20091103;"comédie-française établissement public à caractère industriel et commercial,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99822641";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"419";"99822640";"molière et compagnie comédie-française";"Marque expirée";19991103;20091103;"comédie-française établissement public à caractère industriel et commercial,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99822640";"EtablissementPublic";"Français[e]";"comédie-française établissement public à caractère industriel et commercial, NA";"EPIC"
"420";"99801675";"agence française de sécurité sanitaire des produits de santé";"Marque expirée";19990707;20090707;"agence française de sécurité sanitaire des produits de santé, etablissement public administratif de l&apos;etat,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99801675";"EtablissementPublic";"Français[e]";"agence française de sécurité sanitaire des produits de santé, etablissement public administratif de l&apos;etat, NA";"EPA"
"421";"99788839";"bibliographie nationale francaise";"Marque renouvelée";19990427;20290427;"bibliotheque nationale de france, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99788839";"EtablissementPublic";"Français[e]";"bibliotheque nationale de france, etablissement public administratif NA";"EPA"
"422";"99781246";"foret privee française";"Marque renouvelée";19990317;20290317;"centre national de la propriete forestiere (cnpf), etablissement public à caractère administratif,union coopérative forestières française, association,forestiers privés de france, syndicat";"forestiers prives de france,centre national professionnel de la propriete forestiere (cnppf),centre national professionnel de la propriete forestiere (cnppf),union cooperation forestiere francaise, association loi 1901";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR99781246";"EtablissementPublic";"Français[e]";"centre national de la propriete forestiere (cnpf), etablissement public à caractère administratif,union coopérative forestières française, association,forestiers privés de france, syndicat forestiers prives de france,centre national professionnel de la propriete forestiere (cnppf),centre national professionnel de la propriete forestiere (cnppf),union cooperation forestiere francaise, association loi 1901";"EPA"
"423";"98734319";"agence française de développement - afd";"Marque renouvelée";19980527;20280527;"agence française de développement, etablissement public à caractère industriel et commercial";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR98734319";"EtablissementPublic";"Français[e]";"agence française de développement, etablissement public à caractère industriel et commercial NA";"EPIC"
"424";"97662959";"eaufrance";"Marque renouvelée";19970205;20270205;"agence francaise de la biodiversite, etablissement public";"onema,agence francaise de la biodiversite,office français de la biodiversité, établissement public à caractère administratif";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR97662959";"EtablissementPublic";"X France";"agence francaise de la biodiversite, etablissement public onema,agence francaise de la biodiversite,office français de la biodiversité, établissement public à caractère administratif";"EPA"
"425";"93498039";"""a.f.g.n.v."" association francaise gaz naturel vehicules";"Marque expirée";19931223;20031223;"gaz de france etablissement public à caractère industriel et commercial, créé par la loi du 8 avril 1946,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR93498039";"EtablissementPublic";"Français[e]";"gaz de france etablissement public à caractère industriel et commercial, créé par la loi du 8 avril 1946, NA";"EPIC"
"426";"92426859";"francepel";"Marque expirée";19920709;20220709;"institut national de la recherche agronomique, etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR92426859";"EtablissementPublic";"France X";"institut national de la recherche agronomique, etablissement public NA";"Etablissement public"
"427";"1568536";"la valise du francais des affaires";"Marque expirée";19900105;20100105;"chambre de commerce et d&apos;industrie de paris etablissement public,";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR1568536";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de paris etablissement public, NA";"Etablissement public"
"428";"1746395";"bibliographie nationale francaise";"Marque renouvelée";19890817;20290817;"bibliotheque nationale de france, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR1746395";"EtablissementPublic";"Français[e]";"bibliotheque nationale de france, etablissement public administratif NA";"EPA"
"429";"1534773";"centrale de cas des etablissements de langue francaise pour la formation et le perfectionnement a la gestion";"Marque expirée";19890606;19990606;"chambre de commerce et d&apos;industrie de paris, établissement public,";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR1534773";"EtablissementPublic";"Français[e]";"chambre de commerce et d&apos;industrie de paris, établissement public, NA";"Etablissement public"
"430";"1247592";"agence francaise pour la maitrise de l&apos;energie";"Marque expirée";19830930;19930930;"agence française pour la maitrise de l&apos;energie (a.f.m.e.). etablissement public à caractère industriel et commercial, créé par décret no 82.404 du 13 mai 1982 dont le siège social est 27, rue louis vicat, 75015 paris.";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR1247592";"EtablissementPublic";"Français[e]";"agence française pour la maitrise de l&apos;energie (a.f.m.e.). etablissement public à caractère industriel et commercial, créé par décret no 82.404 du 13 mai 1982 dont le siège social est 27, rue louis vicat, 75015 paris. NA";"EPIC"
